yearID,playerID,teamID,AB,R,H,2B,3B,HR,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB
2017,yacabji01,BAL,73,10,18,1,1,2,0,0,14,8,27,4,0,0,3,1
2017,yateski01,LAA,5,2,2,0,0,2,0,0,0,1,8,0,0,0,0,0
2017,yateski01,SDN,204,26,42,7,0,10,9,0,19,87,79,2,2,0,1,2
2017,ynoaga01,BAL,135,17,39,7,2,5,0,1,8,26,65,5,1,1,2,0
2017,ynoami01,CHN,114,22,28,8,2,4,2,2,22,23,52,2,5,0,0,0
2017,youngch03,KCA,133,27,47,9,0,7,8,3,14,22,77,3,1,0,0,2
2017,zastrro01,CHA,54,13,19,4,0,2,0,0,7,11,29,3,1,0,0,0
2017,zieglbr01,MIA,186,29,57,10,0,1,2,0,16,26,70,10,6,3,0,6
2017,zimmejo02,DET,651,111,204,41,6,29,10,3,44,103,344,19,7,3,8,2
2017,zychto01,SEA,144,12,30,6,0,2,3,0,21,35,42,5,5,1,2,3
2016,abadfe01,MIN,123,11,27,6,0,2,2,0,14,29,39,6,0,0,1,2
2016,abadfe01,BOS,51,9,13,1,0,2,1,0,8,12,20,1,1,0,0,0
2016,achteaj01,LAA,146,13,43,9,0,7,1,1,12,14,73,7,1,0,1,1
2016,adamsau01,CLE,81,22,27,9,2,5,1,0,7,17,55,2,0,0,0,1
2016,adlemti01,CIN,255,32,64,11,2,13,4,1,20,47,118,8,5,6,1,1
2016,alberan01,MIN,79,16,27,7,1,5,0,2,6,16,51,3,0,0,0,0
2016,alberma01,CHN,209,44,67,16,2,10,3,2,19,30,117,4,3,3,2,1
2016,albural01,LAA,10,3,2,0,0,1,0,0,2,1,5,0,0,0,0,0
2016,alcanra01,OAK,93,18,31,6,0,9,2,0,4,14,64,2,4,0,2,0
2016,alexasc02,KCA,76,7,24,3,1,1,0,0,7,16,32,4,0,0,1,0
2016,allenco01,CLE,232,23,41,8,1,8,2,3,27,87,75,7,0,3,2,2
2016,altavda01,SEA,45,1,11,2,0,0,2,0,1,10,13,1,1,0,1,0
2016,alvarda01,ATL,55,5,11,0,0,3,1,0,5,28,20,1,1,0,0,2
2016,alvarda01,TEX,47,11,17,1,0,3,0,1,2,13,27,3,2,0,1,0
2016,alvarjo02,LAA,238,29,71,9,2,4,2,2,15,51,96,5,1,1,1,4
2016,amarial01,SDN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,anderbr04,LAN,56,15,25,4,0,4,1,1,4,5,41,0,0,1,1,0
2016,anderch01,MIL,583,83,155,38,4,28,7,8,53,120,285,12,4,4,3,0
2016,anderco01,CLE,255,45,85,15,3,13,0,1,13,54,145,4,1,0,1,3
2016,anderty01,COL,437,50,119,22,4,12,7,2,28,99,185,13,3,6,3,2
2016,andrima01,TBA,494,64,131,26,0,17,16,1,25,109,208,13,1,0,6,1
2016,antoldu01,TOR,10,3,4,1,0,1,0,0,1,1,8,0,0,0,0,0
2016,aquinja01,BAL,8,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0
2016,araujel01,PHI,112,22,35,8,0,4,1,1,17,29,55,2,2,2,1,2
2016,archech01,TBA,769,100,183,33,2,30,13,5,67,233,310,12,3,6,4,0
2016,armstsh01,CLE,38,3,9,1,0,1,1,0,5,7,13,1,0,1,0,2
2016,arojo01,SEA,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2016,arrieja01,CHA,710,72,138,27,2,16,23,3,76,190,217,17,6,2,1,1
2016,asheral01,PHI,102,11,22,5,0,1,0,1,4,13,30,2,2,2,1,0
2016,avilalu01,LAN,68,8,12,1,0,0,2,1,10,28,13,1,2,2,0,4
2016,axforjo01,OAK,252,30,65,10,0,6,4,0,30,60,93,7,3,2,2,1
2016,baezpe01,LAN,267,27,52,8,1,11,4,3,22,83,95,3,2,1,2,0
2016,bailean01,PHI,123,23,32,6,1,6,2,1,15,33,58,1,1,3,2,0
2016,bailean01,LAA,42,3,9,2,0,1,0,0,2,8,14,1,1,0,1,0
2016,baileho02,CIN,100,19,35,1,0,2,5,1,7,27,42,1,2,0,2,0
2016,barbajo01,NYN,50,11,13,1,0,2,1,1,5,15,20,0,2,0,0,0
2016,barneda02,TOR,51,6,14,5,0,0,0,1,5,14,19,1,0,0,2,0
2016,barneja01,MIL,98,9,24,5,0,1,1,1,6,26,32,3,0,1,1,1
2016,barnema01,BOS,250,32,62,11,1,6,7,5,31,71,93,3,3,2,1,1
2016,barneto01,TEX,223,16,54,7,1,4,3,1,16,49,75,10,4,1,2,1
2016,barneda01,TOR,4,1,1,0,0,1,0,0,0,1,4,0,0,0,0,0
2016,barraky01,MIA,256,24,45,9,2,1,9,2,44,113,61,2,2,2,2,1
2016,barreja01,ARI,216,25,47,13,1,6,2,2,28,56,80,4,3,0,3,4
2016,bassich01,OAK,119,20,35,8,0,5,1,0,14,23,58,3,0,0,0,0
2016,bastaan01,NYA,168,24,41,7,0,8,8,1,21,46,72,2,3,2,1,2
2016,bastaan01,PIT,88,13,19,8,0,3,4,0,11,28,36,0,1,0,2,1
2016,bauertr01,CLE,721,96,179,36,4,20,5,5,70,168,283,12,9,4,7,1
2016,baumabu01,SDN,35,4,7,1,0,0,1,1,4,10,8,0,1,0,0,0
2016,beckch02,CHN,103,18,31,6,0,3,2,0,17,20,46,2,2,0,1,1
2016,bedroca01,LAA,145,7,30,3,0,1,1,2,14,51,36,3,2,0,1,1
2016,belisma01,WAS,176,13,43,8,1,2,1,2,7,32,59,4,1,1,1,3
2016,benoijo01,SEA,93,16,20,2,0,4,0,1,15,28,34,0,1,1,1,1
2016,benoijo01,TOR,83,1,17,2,0,1,2,1,9,24,22,4,0,0,1,0
2016,bergmch01,COL,110,24,39,8,1,7,0,0,6,22,70,2,0,2,1,0
2016,berrijo01,MIN,239,56,74,15,0,12,4,1,35,49,125,5,5,2,0,0
2016,betande01,NYN,268,31,54,11,0,5,21,0,28,126,80,4,1,1,1,0
2016,bethach01,SDN,6,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0
2016,bettich01,COL,735,107,204,35,9,22,8,4,59,138,323,11,7,10,3,5
2016,biagijo01,TOR,266,28,69,16,1,3,7,2,19,62,96,4,5,2,3,1
2016,blachty01,SFN,56,2,8,2,0,1,1,0,5,10,13,2,0,1,0,0
2016,blairaa01,ATL,274,61,82,14,5,14,6,1,34,46,148,4,6,3,7,4
2016,blantjo01,LAN,284,23,55,10,1,7,9,1,26,80,88,5,2,0,3,4
2016,blazemi01,MIL,167,31,52,11,2,7,2,4,27,36,88,5,2,1,4,3
2016,bleieri01,NYN,86,6,20,5,1,0,2,0,4,13,27,3,1,0,1,0
2016,blevije01,NYA,157,14,36,4,0,4,3,0,15,52,52,1,1,2,3,3
2016,bolsimi01,LAN,109,21,33,5,0,7,5,1,9,25,59,2,2,2,0,1
2016,boscawi01,PIT,59,11,15,5,0,2,0,0,7,8,26,1,0,1,0,0
2016,boshebu01,MIN,141,21,35,7,1,3,5,0,7,37,53,2,1,0,3,1
2016,bowmama01,SLN,258,31,59,12,2,4,2,1,20,52,87,8,1,1,1,2
2016,boxbebr01,TBA,92,13,23,0,0,3,4,0,19,22,32,1,2,0,1,1
2016,boydma01,DET,376,51,97,15,3,17,2,3,29,82,169,8,4,0,3,0
2016,boyerbl01,MIL,262,30,80,18,0,4,3,2,17,26,110,11,1,0,2,3
2016,brachbr01,BAL,283,23,57,11,0,7,3,1,25,92,89,7,0,0,3,1
2016,brachsi01,ARI,105,22,31,7,1,7,0,0,10,17,61,2,3,0,1,1
2016,bradlar01,ARI,558,84,154,40,4,16,12,5,67,143,250,7,4,2,7,8
2016,bradlje01,ATL,26,4,7,3,0,0,2,0,6,4,10,1,0,0,1,2
2016,braulst01,PIT,144,26,45,12,0,5,4,1,17,29,72,2,2,3,0,1
2016,breslcr01,MIA,58,9,21,1,1,1,0,2,4,7,27,2,0,1,0,0
2016,briceau01,MIA,52,12,9,2,0,2,0,0,5,14,17,0,2,0,0,1
2016,bridwpa01,BAL,14,5,5,0,0,2,0,1,1,3,11,0,0,0,0,0
2016,brittza01,BAL,235,7,38,8,0,1,1,0,18,74,49,4,0,1,0,3
2016,broadmi01,SFN,24,7,9,1,0,2,0,0,1,4,16,1,0,0,0,0
2016,broxtjo01,SLN,227,32,52,8,1,7,6,1,24,57,83,1,3,2,3,5
2016,buchaja01,CHA,20,1,3,0,0,1,0,0,1,4,6,1,0,0,0,0
2016,buchhcl01,BOS,520,80,130,22,1,21,3,4,55,93,217,17,5,2,6,1
2016,buchtry01,SDN,212,20,34,13,1,4,2,2,31,78,61,4,2,0,2,3
2016,bumgama01,SFN,841,79,179,37,2,26,6,5,54,251,298,15,8,3,6,0
2016,bundydy01,BAL,424,52,109,19,1,18,10,6,42,104,184,6,6,1,1,4
2016,burgoen02,ARI,150,27,38,11,0,5,5,0,23,43,64,5,1,2,2,5
2016,burnese01,WAS,21,2,5,2,0,1,0,1,1,3,10,0,0,0,0,0
2016,buschma01,ARI,14,1,2,0,0,1,1,0,1,3,5,1,0,0,0,1
2016,bushma01,TEX,224,18,44,7,0,4,1,0,14,61,63,3,1,1,3,0
2016,buterdr01,KCA,5,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0
2016,butleed01,COL,265,57,87,17,3,13,4,3,21,47,149,6,3,2,2,1
2016,cabrema01,ATL,138,14,31,6,0,0,4,1,19,32,37,5,1,2,2,1
2016,cahiltr01,CHA,244,22,49,5,0,7,11,1,35,66,75,5,5,0,0,3
2016,cainma01,SFN,345,58,103,18,2,16,7,5,32,72,173,8,6,8,6,1
2016,caminar01,PIT,159,17,46,11,2,4,2,2,22,32,73,5,4,1,1,0
2016,caminar01,SEA,80,14,21,3,1,3,2,0,11,18,35,1,1,1,0,1
2016,campole01,SDN,81,16,18,5,0,3,1,0,14,24,32,2,1,1,1,2
2016,campovi01,ARI,22,3,4,0,0,2,0,0,2,4,10,0,0,0,0,0
2016,capuach01,MIL,90,11,23,3,1,7,0,1,15,27,49,4,1,0,0,2
2016,carasma01,COL,67,17,25,7,2,1,1,1,11,17,39,2,3,0,2,0
2016,carraca01,CLE,558,64,134,36,2,21,4,4,34,150,237,9,3,1,3,2
2016,carrosc02,CHN,8,3,2,1,0,0,0,0,1,2,3,0,1,0,0,0
2016,cashnan01,SDN,303,47,80,19,4,13,4,2,30,67,146,10,6,4,3,0
2016,cashnan01,MIA,206,36,62,15,4,6,8,3,30,45,103,9,1,2,2,3
2016,garcija01,SFN,213,23,50,9,1,8,4,1,19,65,85,6,5,3,1,2
2016,castrmi01,COL,60,10,18,2,1,3,2,0,5,12,31,1,1,1,0,0
2016,cecilbr01,TOR,145,17,39,5,0,6,6,0,8,45,62,3,2,1,1,0
2016,cedenxa01,TBA,157,17,36,7,0,2,1,0,13,43,49,2,0,1,2,1
2016,cervehu01,ATL,114,14,20,6,1,2,7,2,23,35,34,5,1,1,0,5
2016,cervehu01,MIA,38,5,11,1,1,1,2,1,5,7,17,0,0,0,0,0
2016,cessalu01,NYN,266,36,64,10,0,16,4,1,14,46,122,3,3,1,1,0
2016,chacijh01,ATL,106,17,29,5,0,4,2,0,8,27,46,0,0,2,1,0
2016,chacijh01,LAA,456,64,124,22,3,10,3,1,47,92,182,10,5,2,5,4
2016,chafian01,ARI,85,18,22,5,0,1,1,0,11,28,30,5,1,1,0,1
2016,chambjo03,CLE,68,6,12,7,0,1,1,2,11,18,22,0,1,0,2,3
2016,chapmar01,NYN,112,8,20,4,1,2,0,1,8,44,32,2,0,0,0,0
2016,chapmar01,CHA,91,4,12,2,0,0,3,0,10,46,14,0,0,0,1,0
2016,chapmke02,HOU,38,8,15,5,0,0,1,0,4,6,20,1,0,0,0,0
2016,chargjt01,MIN,86,12,25,7,0,0,3,0,12,17,32,5,1,0,1,0
2016,chatwty01,COL,589,75,147,32,3,15,4,6,70,117,230,22,5,2,3,2
2016,chaveje01,TOR,160,22,43,5,1,9,2,1,10,42,77,4,2,0,1,0
2016,chaveje01,LAN,101,14,28,5,0,3,1,1,8,21,42,3,0,0,0,3
2016,chenwe02,MIA,486,69,134,26,3,22,2,0,24,100,232,10,3,3,4,0
2016,cingrto01,CIN,229,30,54,10,3,5,0,5,37,49,85,5,3,1,1,1
2016,cishest01,SEA,232,21,44,9,0,8,4,2,21,76,77,2,4,1,0,2
2016,claudal01,TEX,204,19,55,10,1,2,0,0,10,34,73,8,1,0,2,0
2016,clemepa02,MIA,38,7,11,2,0,5,0,0,8,6,28,2,1,0,0,0
2016,clemepa02,SDN,237,32,61,13,1,9,5,1,23,47,103,6,3,1,3,0
2016,clevimi01,CLE,203,31,50,13,0,8,5,0,29,50,87,1,0,0,1,0
2016,clippty01,ARI,139,18,34,7,0,7,1,4,15,46,62,1,0,1,0,0
2016,clippty01,NYN,95,9,20,2,1,3,1,0,11,26,33,1,1,0,0,2
2016,cobbal01,TBA,95,22,32,7,1,5,1,1,7,16,56,1,0,1,1,0
2016,cokeph01,NYN,24,5,7,2,1,1,0,0,4,1,14,1,1,0,0,0
2016,cokeph01,PIT,13,0,3,1,0,0,0,0,3,3,4,2,0,0,0,1
2016,coleaj01,WAS,149,24,37,7,2,7,2,1,14,39,69,0,2,0,3,1
2016,colege01,PIT,454,57,131,32,1,7,18,2,36,98,186,9,6,4,6,3
2016,colemlo01,LAN,180,27,45,11,2,5,1,1,24,45,75,3,3,2,2,2
2016,collmjo01,ARI,83,12,21,4,0,4,1,1,11,17,37,4,2,1,0,1
2016,collmjo01,ATL,68,5,15,1,1,3,1,0,5,16,27,2,1,2,0,0
2016,colomal01,TBA,209,12,43,3,0,6,0,1,15,71,64,5,2,0,0,1
2016,colonba01,NYA,745,81,200,36,6,24,8,7,32,128,320,19,3,7,4,2
2016,colonjo01,CLE,43,9,12,4,0,2,0,0,7,10,22,0,0,0,0,1
2016,concege01,CHA,8,1,2,2,0,0,0,0,1,2,4,0,0,0,1,0
2016,conlead01,MIA,500,59,125,27,3,13,8,1,62,124,197,14,11,7,3,7
2016,corbipa01,ARI,619,109,177,31,5,24,2,4,66,131,290,15,5,6,5,2
2016,cosarja01,MIA,74,14,19,5,0,0,1,0,16,11,24,3,0,1,1,2
2016,cosarja01,SDN,151,27,42,5,0,4,0,0,23,27,59,8,2,0,0,0
2016,cothaca01,CIN,99,21,32,6,0,3,3,0,12,21,47,2,3,1,2,2
2016,cottojh01,OAK,108,10,20,3,0,4,3,0,4,23,35,2,0,0,0,0
2016,couloda01,OAK,171,24,37,5,0,6,2,1,17,54,60,3,0,2,3,2
2016,cravyty01,MIL,101,9,21,6,0,3,1,1,12,22,36,0,1,1,1,1
2016,crockky01,CLE,62,9,16,6,1,0,1,0,7,17,24,1,0,0,1,2
2016,cuetojo01,SFN,818,71,195,36,5,15,4,7,45,198,286,13,8,7,3,1
2016,cuevawi01,BOS,17,2,5,2,0,0,0,0,6,3,7,0,0,1,0,0
2016,cunnibr02,ATL,60,9,14,3,1,2,0,2,9,16,25,0,2,2,1,1
2016,curtiza01,ARI,51,10,13,3,0,2,1,0,13,10,22,1,3,0,0,1
2016,danisty01,CHN,9,2,6,0,0,0,0,0,3,0,6,0,0,0,0,1
2016,danksjo01,CHN,87,20,28,5,1,5,1,0,11,16,50,4,0,0,2,0
2016,darviyu01,TEX,378,43,81,13,3,12,13,0,31,132,136,3,3,0,4,1
2016,davieza02,MIL,631,79,166,28,5,20,8,9,38,135,264,11,6,3,4,0
2016,daviswa01,KCA,157,9,33,5,0,0,3,1,16,47,38,4,3,0,0,0
2016,daytogr01,LAN,94,7,14,1,0,4,0,1,6,39,27,0,1,0,0,0
2016,delacjo01,ATL,247,40,65,18,1,10,1,1,22,37,115,3,2,3,2,0
2016,rosajo01,COL,536,93,157,31,2,23,18,4,63,108,261,15,8,4,3,3
2016,delarru01,ARI,196,26,43,8,1,8,1,1,20,54,77,0,4,1,1,1
2016,deleojo03,LAN,66,17,19,3,0,5,0,0,7,15,37,0,3,3,1,1
2016,delosab01,CIN,22,7,7,1,0,1,1,1,4,2,11,0,1,0,1,0
2016,deanpa02,MIN,274,47,88,18,2,13,1,1,23,50,149,11,0,1,2,1
2016,degroja01,NYA,557,53,142,24,1,15,5,4,36,143,213,15,3,5,3,0
2016,delabst01,CIN,29,6,5,3,0,1,0,0,10,10,11,0,1,0,0,0
2016,delgara01,ARI,291,39,77,21,2,8,2,1,36,68,126,4,2,3,5,3
2016,dermoma01,TOR,15,4,6,1,0,1,0,0,0,5,10,0,1,0,0,0
2016,desclan01,CIN,463,51,120,22,1,16,9,6,30,105,192,12,4,7,3,2
2016,despaod01,BAL,105,18,32,9,1,3,1,0,15,17,52,7,1,0,1,1
2016,despaod01,MIA,11,3,4,1,0,0,0,0,1,0,5,1,0,0,1,0
2016,detwiro01,CLE,16,3,3,2,0,1,0,0,4,3,8,1,0,0,1,0
2016,detwiro01,OAK,183,31,56,13,0,4,1,0,15,23,81,5,1,0,0,0
2016,devench02,HOU,383,26,79,18,3,4,9,4,20,104,115,10,3,1,1,0
2016,diamosc01,TOR,5,3,2,1,0,0,0,0,2,0,3,0,0,0,0,0
2016,diazda01,CIN,27,9,10,1,1,2,0,0,7,3,19,3,0,1,1,0
2016,diazed04,SEA,199,16,45,7,0,5,4,0,15,88,67,1,3,0,0,2
2016,diazju03,CIN,161,20,36,5,0,8,5,1,19,37,65,4,1,1,0,1
2016,dicker.01,TOR,655,97,169,39,5,28,2,1,63,126,302,21,6,1,3,0
2016,diekmja01,TEX,190,22,36,7,1,4,0,0,26,59,57,5,3,0,2,1
2016,dominjo01,SDN,132,23,34,2,1,5,6,1,17,20,53,8,4,1,1,1
2016,doolise01,OAK,143,14,33,9,1,6,0,1,8,45,62,1,0,4,0,2
2016,drabeky01,ARI,7,1,1,0,0,0,0,0,4,2,1,0,0,0,0,0
2016,drakeol01,BAL,66,11,11,6,0,2,0,0,7,21,23,0,0,1,0,0
2016,duensbr01,BAL,52,6,13,3,0,2,0,0,3,10,22,1,0,0,0,1
2016,duffety01,MIN,554,103,167,42,5,25,2,1,32,114,294,14,6,2,2,3
2016,duffyda01,KCA,676,71,163,33,3,27,1,3,42,188,283,13,7,4,2,0
2016,dukeza01,CHN,138,11,31,10,0,2,0,0,16,42,47,4,2,2,1,3
2016,dukeza01,SLN,83,5,17,1,0,0,2,0,13,26,18,3,2,1,0,0
2016,dullry01,OAK,269,23,50,12,1,10,2,1,15,73,94,2,1,0,5,4
2016,dunnmi01,MIA,159,16,43,5,1,5,1,4,11,38,65,3,3,1,2,0
2016,dysonsa01,TEX,258,19,63,9,1,5,5,2,23,55,89,12,3,1,0,0
2016,edginjo01,NYA,37,6,10,0,0,1,0,0,6,11,13,2,0,0,2,0
2016,edwarca01,CHA,122,15,15,3,0,4,1,1,14,52,30,2,0,0,2,1
2016,eflinza01,PHI,249,42,67,17,4,12,7,2,17,31,128,5,1,1,4,1
2016,egeco01,MIA,14,4,8,1,1,1,0,0,2,2,14,0,1,0,2,0
2016,egeco01,LAA,32,1,8,1,0,1,0,0,3,9,12,1,0,0,1,0
2016,eickhje01,PHI,745,88,187,43,6,30,9,5,42,167,332,14,8,6,10,2
2016,eliasro01,BOS,36,11,15,5,0,2,0,0,5,3,26,1,0,0,0,1
2016,ellinbr02,MIA,121,10,27,7,0,2,2,1,16,32,40,3,2,1,1,2
2016,eovalna01,NYN,482,66,123,28,2,23,1,4,40,97,224,8,1,1,1,2
2016,erlinro01,SDN,55,7,12,2,2,3,1,0,3,13,27,5,0,0,0,0
2016,eschja01,MIA,52,8,17,1,1,4,1,1,6,10,32,4,1,0,0,1
2016,escobed01,MIN,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,escobed02,ARI,99,21,33,8,1,4,0,0,12,17,55,3,4,1,0,3
2016,estevca01,COL,208,32,50,7,3,6,7,1,28,59,81,1,5,1,4,4
2016,estrama01,TOR,651,73,132,26,4,23,12,1,65,165,235,6,4,0,3,1
2016,evelada01,TBA,96,23,32,6,1,3,9,0,19,21,49,3,3,0,1,3
2016,familje01,NYA,286,25,63,13,0,1,8,0,31,84,79,10,1,2,1,6
2016,farmebu01,DET,108,15,25,4,2,4,2,0,20,27,45,3,1,1,1,1
2016,farquda01,TBA,137,14,33,5,0,8,2,0,15,46,62,1,4,2,0,1
2016,faulkan01,TEX,28,7,8,0,0,3,0,0,4,1,17,1,0,0,0,1
2016,feldmsc01,HOU,242,27,64,13,3,8,6,2,13,42,107,4,3,4,3,3
2016,feldmsc01,TOR,66,15,23,4,0,2,2,0,6,14,33,2,0,1,0,0
2016,felizmi01,HOU,246,33,55,7,0,10,5,1,22,95,92,1,0,0,2,0
2016,felizne01,PIT,193,21,40,9,0,10,3,1,21,61,79,5,1,2,1,1
2016,fernajo02,MIA,664,63,149,29,3,13,2,6,55,253,223,14,6,7,5,6
2016,fieldjo03,HOU,67,14,23,6,3,2,0,0,3,20,41,2,0,0,1,0
2016,fieldjo03,LAN,78,8,20,4,0,2,2,0,8,22,30,1,1,0,0,2
2016,fienca01,MIN,60,12,21,4,0,5,1,0,3,12,40,2,0,0,0,0
2016,fienca01,LAN,98,12,24,2,2,8,0,1,7,23,54,0,0,1,0,3
2016,fiersmi01,HOU,667,89,187,47,2,26,5,7,42,134,316,6,7,3,5,0
2016,finnebr01,CIN,636,86,150,21,5,29,15,6,84,145,268,17,4,5,5,2
2016,fistedo01,HOU,706,98,195,44,3,24,3,3,62,115,317,20,7,0,3,1
2016,flahery01,BAL,7,2,3,2,0,1,0,0,0,0,8,0,0,0,0,0
2016,flandyo01,COL,16,6,8,2,1,0,0,0,3,0,12,2,0,1,0,1
2016,floreke01,MIA,10,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0
2016,florody01,TBA,66,8,23,5,0,0,2,0,5,14,28,3,0,0,1,1
2016,floydga01,TOR,112,14,23,6,0,4,3,0,8,30,41,2,3,0,1,1
2016,flynnbr01,KCA,192,19,38,7,0,5,0,0,23,44,60,11,1,4,1,0
2016,foltymi01,ATL,475,61,125,25,3,18,2,3,35,111,210,7,6,5,4,2
2016,freemsa01,MIL,33,11,13,2,0,2,0,0,9,8,21,1,0,0,2,0
2016,friasca01,LAN,14,0,2,1,0,0,0,0,1,3,3,0,0,0,0,0
2016,friedch01,SDN,505,74,131,26,4,13,1,1,52,100,204,7,2,3,5,2
2016,fulmeca01,CHN,44,11,12,1,1,2,1,1,7,10,21,2,2,0,0,0
2016,fulmemi01,DET,590,57,136,27,1,16,4,2,42,132,213,17,9,4,2,1
2016,gallayo01,BAL,456,74,126,27,3,16,5,6,61,85,207,13,1,1,6,2
2016,gamboed01,TBA,46,3,9,1,0,1,0,0,8,11,13,1,0,0,0,0
2016,gantjo01,ATL,194,32,54,12,3,7,4,1,21,49,93,4,2,3,2,3
2016,garcija02,SLN,668,94,179,40,1,26,14,6,57,150,299,21,7,7,2,3
2016,garcilu03,PHI,66,11,21,6,0,2,1,0,8,14,33,0,1,0,1,1
2016,garciyi01,LAN,29,3,9,0,0,0,0,0,1,4,9,1,1,2,2,0
2016,garnepe01,CLE,39,6,12,0,1,0,2,1,5,12,14,1,2,0,0,1
2016,gartory01,TBA,159,20,44,6,0,5,1,1,11,33,65,4,0,1,0,2
2016,garzama01,MIL,414,67,117,27,1,11,3,1,36,70,179,8,3,4,4,2
2016,gausmke01,BAL,698,76,183,31,1,28,3,2,47,174,300,19,5,4,3,1
2016,gearrco01,SFN,180,24,42,5,3,4,9,0,14,45,65,7,1,0,2,2
2016,geedi01,KCA,502,67,146,14,2,24,3,4,37,89,236,10,6,3,3,3
2016,geltzst01,TBA,101,17,24,1,0,11,2,1,9,23,58,1,1,0,1,0
2016,germego01,COL,154,25,41,12,1,5,1,2,25,32,70,3,1,1,1,3
2016,gibsoky01,MIN,587,89,175,29,3,20,11,2,55,104,270,21,4,3,4,3
2016,gileske01,HOU,256,32,60,13,3,8,5,0,25,102,103,0,2,2,1,1
2016,gilmase01,NYA,70,14,21,2,0,4,1,0,7,11,35,2,1,1,0,1
2016,gimench01,CLE,13,4,4,2,0,1,0,0,0,0,9,0,0,0,0,0
2016,giolilu01,WAS,88,18,26,4,1,7,0,0,12,11,53,2,1,0,0,0
2016,girodch01,TOR,41,5,11,2,0,3,0,0,2,5,22,1,1,0,0,0
2016,givenmy01,BAL,268,28,59,14,0,6,7,4,36,96,91,6,6,2,1,2
2016,glasnty01,PIT,88,13,22,4,2,2,9,0,13,24,36,5,3,1,0,0
2016,gloveko01,WAS,75,12,15,5,0,3,0,1,7,16,29,1,1,0,0,1
2016,godleza01,ARI,298,54,86,14,4,13,2,0,25,60,147,4,4,7,1,4
2016,goedder01,NYA,141,20,33,7,1,5,1,1,14,36,57,0,1,0,1,1
2016,goforda01,MIL,51,14,18,6,0,3,3,0,4,9,33,0,0,0,0,1
2016,goinsry01,TOR,4,0,2,0,0,0,0,0,1,0,2,1,0,0,0,1
2016,gomezje01,PHI,270,38,78,13,2,6,1,0,22,47,113,10,2,0,3,2
2016,gonzach01,TEX,52,13,21,2,0,1,2,0,9,7,26,1,0,0,1,0
2016,gonzagi01,WAS,684,98,179,34,3,19,11,4,59,171,276,17,9,8,5,2
2016,gonzami03,CHN,519,61,132,30,1,11,10,1,35,95,197,10,6,1,5,1
2016,gonzase01,PHI,140,22,40,12,2,4,0,1,7,34,68,1,1,0,3,1
2016,goodyni01,NYN,113,15,30,8,1,7,1,1,12,34,61,1,1,1,1,1
2016,gorzeto01,CLE,13,7,4,0,0,1,0,0,5,4,7,0,0,0,0,1
2016,gotttr01,WAS,24,1,6,2,0,0,0,0,3,6,8,0,1,0,0,1
2016,gracema02,WAS,10,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0
2016,grahajr01,MIN,8,2,3,2,0,0,0,0,1,2,5,0,0,0,0,0
2016,graveke01,OAK,723,87,196,34,2,22,7,2,47,108,300,19,7,2,6,2
2016,grayjo02,COL,630,92,153,28,4,18,10,2,59,185,243,10,12,5,5,2
2016,grayso01,OAK,465,80,133,30,2,18,4,1,42,94,221,9,2,0,7,0
2016,greench03,NYN,180,26,49,9,0,12,3,1,15,52,94,3,1,1,1,0
2016,greensh02,DET,226,39,58,10,1,3,4,3,22,59,79,5,4,2,2,1
2016,gregelu01,HOU,208,23,38,11,3,5,7,1,18,67,70,3,2,0,2,2
2016,greinza01,ARI,615,80,161,33,5,23,3,4,41,134,273,9,0,7,4,3
2016,griffaj01,TEX,453,68,116,17,5,28,4,5,46,107,227,10,7,0,3,1
2016,grillja01,ATL,66,11,16,1,2,2,1,0,13,23,27,1,1,0,1,1
2016,grillja01,TOR,148,17,28,4,3,8,0,0,19,58,62,4,1,0,2,0
2016,grimmju01,CHA,201,24,47,11,0,5,4,5,23,65,73,0,1,0,0,2
2016,gsellro01,NYA,163,12,42,7,0,1,1,3,15,42,52,3,1,4,2,2
2016,guaipma01,SEA,29,6,8,1,0,0,2,1,4,5,9,0,0,0,1,0
2016,guerrde01,LAA,209,23,52,12,0,6,1,0,7,36,82,3,2,1,1,0
2016,guerrja01,LAA,22,4,5,1,0,1,0,0,7,4,9,2,1,0,0,1
2016,guerrju02,MIL,441,40,94,21,4,10,5,3,43,100,153,10,3,3,2,2
2016,guerrta01,SDN,8,1,3,1,0,0,0,0,1,0,4,0,0,0,0,0
2016,gurkaja01,COL,42,10,16,3,1,1,1,1,2,7,24,1,0,0,1,0
2016,gustaja01,HOU,56,6,13,3,0,2,1,2,4,16,22,1,0,0,0,0
2016,hahnje01,OAK,182,32,57,5,1,8,7,0,19,23,88,10,0,1,1,1
2016,haleda02,COL,10,3,4,0,0,1,2,0,2,1,7,0,0,0,0,0
2016,hallco01,MIA,13,4,4,2,0,1,0,0,3,3,9,0,0,0,0,1
